0.001 sec,,20.0 sec,,60.0 sec,
11799.528,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11804.029,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11811.042,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11818.017,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11825.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11832.039,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11839.014,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11846.026,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11853.039,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11859.529,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11860.014,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11867.027,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11874.039,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11881.023,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11888.029,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11895.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11901.04,105,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11905.015,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11909.966,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11916.041,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11919.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11919.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11926.014,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11933.029,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11940.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11947.017,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11949.048,90,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11953.019,91,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11957.033,89,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11961.04,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11965.015,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11969.027,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11973.039,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11977.015,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11979.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11981.027,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11985.04,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11989.017,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11993.026,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11997.04,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12001.015,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12005.028,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12009.04,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12016.025,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12017.026,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12021.045,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12025.016,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12029.029,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12033.041,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12037.054,91,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12039.53,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12041.031,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12045.04,92,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12049.015,94,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12053.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12057.041,93,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12061.015,94,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12065.027,96,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12069.039,98,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12073.013,96,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12077.027,94,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12081.04,93,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12085.016,92,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12089.028,89,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12093.038,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12097.016,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12099.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12101.03,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12105.042,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12109.015,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12113.026,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12117.04,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12121.022,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12125.031,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12129.047,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12133.015,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12137.028,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12141.037,91,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12145.015,93,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12149.028,96,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12153.04,94,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12157.013,92,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12159.528,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12161.028,94,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12165.041,94,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12169.016,93,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12173.028,90,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12177.039,89,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12181.015,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12185.026,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12189.041,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12193.015,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12200.028,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12201.047,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12205.015,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12212.028,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12213.04,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12217.015,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12219.529,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12221.028,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12225.039,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12229.015,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12233.026,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12237.041,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12241.022,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12245.029,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12249.041,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12253.016,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12257.028,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12261.047,90,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12265.022,89,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12269.033,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12273.044,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12277.023,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12279.529,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12281.028,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12285.043,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12289.016,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12293.026,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12297.04,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12301.015,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12305.026,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12309.04,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12313.021,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12317.028,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12321.047,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12325.022,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12329.034,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12333.041,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12337.016,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12339.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12341.028,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12345.046,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12349.015,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12353.029,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12357.038,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12361.015,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12365.026,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12369.04,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12373.015,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12377.029,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12381.041,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12385.015,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12389.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12396.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12399.526,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12403.015,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12410.027,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12417.04,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12421.016,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12425.025,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12429.04,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12433.015,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12437.027,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12441.041,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12445.015,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12449.027,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12453.039,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12457.023,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12459.53,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12461.028,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12463.691,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12465.046,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12471.565,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12478.016,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12485.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12492.041,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12499.016,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12505.016,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12509.026,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12513.041,91,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12517.016,94,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12519.528,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12521.028,97,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12525.041,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12529.017,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12533.026,101,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12537.04,101,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12544.015,101,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12545.028,102,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12549.039,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12553.015,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12556.053,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12557.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12560.597,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12567.046,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12574.06,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12579.572,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12581.034,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12588.039,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12589.015,89,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12593.025,90,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12597.04,93,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12601.013,95,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12605.034,98,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12609.046,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12613.016,102,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12617.025,105,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12621.04,106,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12625.014,104,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12629.028,104,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12633.041,102,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12637.017,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12639.526,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12641.029,99,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12645.047,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12649.016,99,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12653.026,96,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12657.04,94,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12661.014,96,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12665.033,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12672.042,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12679.016,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12686.027,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12693.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12699.528,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12700.015,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12701.028,101,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12705.039,102,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12709.016,103,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12713.026,102,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12717.04,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12721.012,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12725.028,98,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12729.04,97,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12733.015,96,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12737.028,95,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12741.042,94,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12745.015,92,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12749.026,90,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12753.046,90,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12757.012,92,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12759.532,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12761.028,92,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12765.04,94,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12769.016,97,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12773.032,99,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12777.047,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12781.015,99,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12785.027,98,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12789.04,95,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12796.016,95,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12797.028,94,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12801.04,93,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12805.016,93,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12809.031,95,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12813.042,98,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12817.014,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12819.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12821.026,101,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12825.04,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12832.016,100,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12833.029,99,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12837.04,96,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12841.016,93,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12845.026,91,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12849.04,90,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12853.015,89,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12857.027,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12864.04,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12865.015,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12869.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12876.042,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12879.527,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12883.015,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12890.027,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12893.064,92,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12897.04,93,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12901.016,95,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12905.026,95,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12909.04,93,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12916.014,93,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12917.028,94,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12921.04,91,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12925.016,90,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12929.026,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12933.04,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12937.015,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12939.526,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12941.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12948.041,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12955.015,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12958.99,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12965.029,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12967.204,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12974.029,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12981.041,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12988.016,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12995.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12997.02,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
12999.526,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13001.028,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13005.041,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13009.017,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13016.026,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13017.04,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13021.022,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13025.028,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13029.041,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13033.021,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13037.035,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13041.046,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13045.016,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13049.027,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13053.04,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13057.015,66,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13059.527,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13061.029,64,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13065.04,63,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13069.016,62,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13073.027,64,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13075.129,64,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13077.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13084.016,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13090.39,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13096.203,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13103.029,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13103.329,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13110.039,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13117.025,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13119.53,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13124.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13131.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13133.028,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13134.304,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13137.043,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13142.868,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13149.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13156.014,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13163.029,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13170.037,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13177.014,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13179.526,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13184.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13191.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13198.015,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13201.016,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13205.027,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13209.04,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13213.016,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13217.028,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13221.04,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13225.015,90,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13229.033,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13233.042,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13237.015,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13239.526,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13241.028,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13245.048,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13249.016,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13253.03,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13257.041,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13261.013,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13265.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13272.039,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13279.015,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13286.026,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
13289.028,93,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
